path,match_families,deletion_phase,replacement_owner,absence_gate,status,disposition,disposition_basis
crates/worth-store-physical-integrity/src/scrub/scrub_planning_memory_envelope.rs,legacy-certification-feature,phase-8,workspace:crates/worth-store-physical-integrity/src/scrub/plan/request.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-physical-isolation/Cargo.toml,legacy-certification-feature;legacy-s2-feature,phase-8,workspace:crates/worth-store-physical-isolation/Cargo.toml,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-physical-isolation/src/byte_guard/denial.rs,legacy-certification-feature,phase-8,workspace:crates/worth-store-physical-isolation/src/byte_guard/denial.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-physical-isolation/src/byte_guard/guard.rs,legacy-certification-feature;legacy-frame-table;legacy-record-view,phase-8,workspace:crates/worth-store-physical-isolation/src/byte_guard/guard.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-physical-isolation/src/byte_guard/scope.rs,legacy-certification-feature;legacy-frame-table;legacy-record-view,phase-8,workspace:crates/worth-store-physical-isolation/src/byte_guard/scope.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-readiness/src/physical_substrate/readiness.rs,snapshot-residency-authority,phase-8,workspace:crates/worth-store-readiness/src/physical_substrate/readiness.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain proof-derived readiness while removing its conversion into a forgeable exact-count snapshot
crates/worth-store-recovery-physics/Cargo.toml,legacy-certification-feature;legacy-s2-feature,phase-8,workspace:crates/worth-store-recovery-physics/Cargo.toml,source-and-metadata-absence,deleted-phase-8,narrow,Retain recovery crate manifest; remove legacy certification and S.2 feature edges
crates/worth-store-recovery-physics/src/entry/basis.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-recovery-physics/src/entry/basis.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain recovery entry basis; remove leaked pool allocation-scope vocabulary
crates/worth-store-recovery-physics/src/memory_allocation.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-recovery-physics/src/memory_allocation.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain Store-borrowed recovery allocation; remove lower pool scope exposure
crates/worth-store-recovery-physics/src/page_lsn_publication/dirty_publication_evidence.rs,legacy-certification-feature,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/eligibility.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete obsolete page-publication policy path; reopened-artifact redo eligibility owns surviving recovery logic
crates/worth-store-recovery-physics/src/page_lsn_publication/mod.rs,legacy-certification-feature;legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,delete,Delete obsolete page-publication module; verified reopened artifacts own redo eligibility
crates/worth-store-recovery-physics/src/page_lsn_publication/tests.rs,legacy-certification-module-closure;legacy-frame-table;legacy-page-publication-authority;snapshot-residency-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,delete,Delete fake publication tests; real reopened-artifact redo tests replace them
crates/worth-store-recovery-physics/tests/support/layout/btree/fixture_primitives.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-recovery-physics/tests/support/layout/btree/fixture_primitives.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-test-support/Cargo.toml,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/Cargo.toml,source-and-metadata-absence,deleted-phase-8,narrow,Retain test-support crate manifest; remove direct pool and legacy certification edges
crates/worth-store-test-support/src/harness/physical_isolation/interleaving_resources.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/src/harness/physical_isolation/interleaving_resources.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-test-support/src/harness/recovery/counter_evidence.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/src/harness/recovery/counter_evidence.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-test-support/src/harness/recovery/dirty_publication.rs,legacy-frame-table;snapshot-residency-authority,phase-8,workspace:crates/worth-store-test-support/src/harness/recovery/reopened_artifact.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete fake frame-table publication fixture; production Store and reopened-artifact evidence replace it
crates/worth-store-test-support/src/harness/recovery/fixtures/recovery_physical.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/src/harness/recovery/fixtures/recovery_physical.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-test-support/src/harness/recovery/fixtures/recovery_readiness.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/src/harness/recovery/memory_budget.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-test-support/src/harness/recovery/memory_budget.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/src/harness/recovery/memory_budget.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-test-support/src/harness/recovery/wal_tail/construction.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/src/harness/recovery/wal_tail/construction.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-test-support/src/scheduler_declaration_fixture.rs,direct-pool-consumer,phase-8,workspace:crates/worth-store-test-support/src/harness/scheduling/foreground_read.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign.rs,source-and-metadata-absence,deleted-phase-7,narrow,Retain canonical file; remove only the ledger-matched legacy surface
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/evidence_projection.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/evidence_projection.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/execution.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/execution.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/oracle.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/oracle.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/oracle/pressure.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/oracle/pressure.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/protocol.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/protocol.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/protocol/tests.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/protocol/tests.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/reporting.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/reporting.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/timing/identity.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/timing/identity.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/timing/mod.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/timing/mod.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/timing/tests.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/timing/tests.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/courtroom_campaign/c6_inheritance_siege/world.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/courtroom_campaign/bounded_residency_siege/world.rs,source-and-metadata-absence,deleted-phase-7,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
tools/store-test-runner/src/mutation_campaign/catalog/phase_16.rs,c6-identifier,phase-7,workspace:tools/store-test-runner/src/mutation_campaign/catalog/phase_16.rs,source-and-metadata-absence,deleted-phase-7,narrow,Retain canonical file; remove only the ledger-matched legacy surface
tools/store-test-runner/src/physical_writer_gate.rs,c6-identifier,phase-5,workspace:tools/store-test-runner/src/physical_writer_gate/candidate_publication.rs,source-and-metadata-absence,deleted-phase-5,narrow,Retain canonical file; remove only the ledger-matched legacy surface
crates/worth-store-physical-isolation/src/readiness/scheduler_capability.rs,scheduler-isolation-publication,phase-8,executed_isolation_evidence/executed.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-physical-isolation/src/readiness/isolation_denial.rs,scheduler-isolation-publication,phase-8,executed_isolation_evidence/denial.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-physical-isolation/src/readiness/isolation_evidence/basis.rs,scheduler-isolation-publication,phase-8,executed_isolation_evidence/basis.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-physical-isolation/src/readiness/interference/assumptions.rs,scheduler-isolation-publication,phase-8,executed_isolation_evidence/interference_snapshot.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-physical-isolation/src/executed_isolation_evidence/performance_receipt.rs,scheduler-isolation-publication,phase-8,executed_isolation_evidence/executed.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-tiering/src/io_readiness/mod.rs,scheduler-isolation-publication,phase-8,cold_tier_posture/mod.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-tiering/src/io_readiness/placement.rs,scheduler-isolation-publication,phase-8,layout_projection/placement.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-certification/src/courtroom/scheduling/io_qos_readiness_handoff.rs,scheduler-isolation-publication,phase-8,workspace:crates/worth-store-certification/src/courtroom/physical_isolation/closeout/suite.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-certification/tests/scenarios/scheduling/io_qos_readiness_handoff/io_qos_readiness_handoff.rs,scheduler-isolation-publication,phase-8,workspace:crates/worth-store-certification/tests/scenarios/physical_isolation/physical_isolation_closeout/physical_isolation_closeout.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-blob-chunks/src/harness_execution/certification_test_authority/placement_readiness.rs,scheduler-isolation-publication,phase-8,harness_execution/certification_test_authority/cold_posture.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-blob-chunks/src/placement/admission/verification/readiness_basis_match.rs,scheduler-isolation-publication,phase-8,placement/admission/verification/cold_posture_scope.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-io-scheduler/src/background_pacing/capability.rs,scheduler-capacity-publication,phase-8,workspace:crates/worth-store-io-scheduler/src/background_pacing/lease.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-io-scheduler/src/background_pacing/proof.rs,scheduler-capacity-publication,phase-8,workspace:crates/worth-store-io-scheduler/src/background_pacing/lease.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-io-scheduler/src/background_pacing/tests/progression.rs,scheduler-capacity-publication,phase-8,workspace:crates/worth-store-io-scheduler/src/background_pacing/tests.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-blob-chunks/src/compaction/verification/pacing_admission.rs,scheduler-capacity-publication,phase-8,workspace:crates/worth-store-blob-chunks/src/compaction/types/intent_basis.rs,source-and-metadata-absence,deleted-phase-8,delete,Legacy-only path removed; replacement owner carries any surviving responsibility
crates/worth-store-buffer-pool/src/access_policy_lifecycle.rs,legacy-buffer-pool-predecessor,phase-8,workspace:crates/worth-store-buffer-pool/src/physical_residency/pool/pin_lifecycle.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete predecessor lifecycle vocabulary; canonical pool pin lifecycle owns resident access
crates/worth-store-buffer-pool/src/budget.rs,legacy-buffer-pool-predecessor,phase-8,workspace:crates/worth-store-buffer-pool/src/physical_residency/limits.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete predecessor aggregate budget; canonical physical limits own bounded capacity
crates/worth-store-buffer-pool/src/budget_units.rs,legacy-buffer-pool-predecessor,phase-8,workspace:crates/worth-store-buffer-pool/src/physical_residency/limits.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete predecessor budget units and snapshot counts; canonical limits and observations own surviving facts
crates/worth-store-certification/src/courtroom/protocol_models/durability_recovery/scenario.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/src/courtroom/protocol_models/durability_recovery/scenario.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain durability protocol scenario; derive redo facts from verified reopened artifacts
crates/worth-store-certification/tests/scenarios/recovery/page_lsn_publication/adversarial_publication_denials.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/tests/scenarios/recovery/idempotent_redo_replay/idempotent_redo_replay.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete fake publication denial assertions; real reopened-artifact redo owns adversarial evidence
crates/worth-store-certification/tests/scenarios/recovery/page_lsn_publication/page_generation_paths.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/tests/scenarios/recovery/idempotent_redo_replay/idempotent_redo_replay.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete fixture-only generation paths; real reopened artifacts carry generation provenance
crates/worth-store-certification/tests/scenarios/recovery/page_lsn_publication/page_lsn_publication.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/tests/scenarios/recovery/idempotent_redo_replay/idempotent_redo_replay.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete obsolete page-publication scenario; idempotent redo replay proves the surviving contract
crates/worth-store-certification/tests/scenarios/recovery/page_lsn_publication/publication_assertions.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/tests/scenarios/recovery/idempotent_redo_replay/idempotent_redo_replay.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete assertions over fake publication receipts
crates/worth-store-certification/tests/scenarios/recovery/page_lsn_publication/redo_assertions.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/tests/scenarios/recovery/idempotent_redo_replay/idempotent_redo_replay.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete orphaned assertions over stale-page classification
crates/worth-store-certification/tests/scenarios/recovery/partial_publication_classification/durable_page_mutation_observations.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/tests/scenarios/recovery/partial_publication_classification/crash_edge_observations.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete fake flush-receipt observations; persisted crash edges remain authoritative
crates/worth-store-certification/tests/suites/durability_recovery.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-certification/tests/suites/durability_recovery.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain durability suite; remove obsolete page-publication selector
crates/worth-store-formal-models/src/protocol_bindings/manifest/durability_bindings.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-formal-models/src/protocol_bindings/manifest/durability_bindings.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain durability bindings; remove nonexistent production receipt binding
crates/worth-store-formal-models/src/protocols/durability_recovery/owner_mapping.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-formal-models/src/protocols/durability_recovery/frontier.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain independent formal frontier mapping; remove fake production receipt ownership
crates/worth-store-recovery-physics/src/lib.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,narrow,Retain recovery facade; export only semantically current page redo contracts
crates/worth-store-recovery-physics/src/page_lsn_publication/counters.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/counters.rs,source-and-metadata-absence,deleted-phase-8,delete,Move surviving redo counters into the semantic page_redo owner
crates/worth-store-recovery-physics/src/page_lsn_publication/denial.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/denial.rs,source-and-metadata-absence,deleted-phase-8,delete,Move surviving redo denials into the semantic page_redo owner
crates/worth-store-recovery-physics/src/page_lsn_publication/no_undo_recovery_policy.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,delete,Delete C.7 and C.8 publication policy scaffolding from C.6
crates/worth-store-recovery-physics/src/page_lsn_publication/page_flush_policy_receipt.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,delete,Delete synthetic page-flush authority
crates/worth-store-recovery-physics/src/page_lsn_publication/page_generation_match.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/generation.rs,source-and-metadata-absence,deleted-phase-8,delete,Move exact page-generation comparison into the page_redo owner
crates/worth-store-recovery-physics/src/page_lsn_publication/page_lsn.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/page_lsn.rs,source-and-metadata-absence,deleted-phase-8,delete,Move PageLsn into the semantic page_redo owner
crates/worth-store-recovery-physics/src/page_lsn_publication/page_redo_eligibility.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/eligibility.rs,source-and-metadata-absence,deleted-phase-8,delete,Move reopened-artifact eligibility into page_redo and remove fake classification construction
crates/worth-store-recovery-physics/src/page_lsn_publication/page_write_policy_observation.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,delete,Delete synthetic page-write observation authority
crates/worth-store-recovery-physics/src/page_lsn_publication/recovery_classification.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/eligibility.rs,source-and-metadata-absence,deleted-phase-8,delete,Delete receipt-derived stale-page classification; reopened artifacts derive eligibility directly
crates/worth-store-recovery-physics/src/page_lsn_publication/redo_application.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/application.rs,source-and-metadata-absence,deleted-phase-8,delete,Move redo application basis and digest state into page_redo
crates/worth-store-recovery-physics/src/page_lsn_publication/rollback_image_publication.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,delete,Delete rollback-image publication declaration from C.6
crates/worth-store-recovery-physics/src/page_lsn_publication/wal_coverage_policy.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-recovery-physics/src/page_redo/,source-and-metadata-absence,deleted-phase-8,delete,Delete synthetic WAL coverage assessment from C.6
crates/worth-store-test-support/src/harness/recovery/redo_replay.rs,legacy-page-publication-authority,phase-8,workspace:crates/worth-store-test-support/src/harness/recovery/reopened_artifact.rs,source-and-metadata-absence,deleted-phase-8,narrow,Retain redo fixture; derive eligibility through the real reopened-artifact admission
