path,match_families,match_counts,responsibility,destination_owner,disposition,last_consumer,deletion_phase,absence_gate,status
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/maintenance.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/maintenance.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/offline_verifier.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/offline_verifier.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/operations.rs,acknowledgment-topology;durability-vocabulary,acknowledgment-topology=1;durability-vocabulary=4,acknowledgment-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/operations.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/physical_format.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/physical_format.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/physical_integrity.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/physical_integrity.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/recovery_physics.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/recovery_physics.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/retention.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/retention.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/row.rs,durability-vocabulary,durability-vocabulary=18,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/row.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/security.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/security.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/snapshots.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/snapshots.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/tiering.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/tiering.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/wal.rs,checkpoint-publication;durability-vocabulary,checkpoint-publication=1;durability-vocabulary=6,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows/wal.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/artifact_family/inventory_rows_tests.rs,acknowledgment-topology;checkpoint-publication;durability-vocabulary,acknowledgment-topology=1;checkpoint-publication=1;durability-vocabulary=3,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/artifact_family/inventory_rows_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/bootstrap/test_support.rs,root-publication-topology,root-publication-topology=2,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/bootstrap/test_support.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/accuracy_class.rs,durability-vocabulary,durability-vocabulary=35,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/accuracy_class.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/admission.rs,durability-vocabulary,durability-vocabulary=5,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/admission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/authority.rs,durability-vocabulary,durability-vocabulary=1,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/authority.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/authority_role.rs,checkpoint-publication;durability-vocabulary,checkpoint-publication=1;durability-vocabulary=34,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/authority_role.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/classification.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/classification.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/declaration.rs,durability-vocabulary,durability-vocabulary=21,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/declaration.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/declaration_registry.rs,durability-vocabulary;wal-topology,durability-vocabulary=3;wal-topology=6,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/declaration_registry.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/inventory.rs,acknowledgment-topology;checkpoint-publication;durability-vocabulary;wal-topology,acknowledgment-topology=2;checkpoint-publication=2;durability-vocabulary=61;wal-topology=3,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/inventory.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/lifecycle.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/lifecycle.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/lifecycle_authority_tests.rs,durability-vocabulary,durability-vocabulary=22,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/lifecycle_authority_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/mod.rs,durability-vocabulary,durability-vocabulary=3,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/mod.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/scope_authority_tests.rs,durability-vocabulary,durability-vocabulary=5,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/scope_authority_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/scope_partition.rs,checkpoint-publication;durability-vocabulary;wal-topology,checkpoint-publication=3;durability-vocabulary=11;wal-topology=1,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/scope_partition.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/system_families/io_scheduler/background_pacing.rs,durability-vocabulary,durability-vocabulary=8,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/system_families/io_scheduler/background_pacing.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/system_families/io_scheduler/foreground_interference.rs,durability-vocabulary,durability-vocabulary=8,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/system_families/io_scheduler/foreground_interference.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/system_families/io_scheduler/foreground_reservation.rs,durability-vocabulary,durability-vocabulary=8,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/system_families/io_scheduler/foreground_reservation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/system_families/offline_verifier.rs,durability-vocabulary,durability-vocabulary=4,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/system_families/offline_verifier.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/tests.rs,acknowledgment-topology;checkpoint-publication;durability-vocabulary;wal-topology,acknowledgment-topology=1;checkpoint-publication=2;durability-vocabulary=131;wal-topology=2,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/catalog/witness.rs,durability-vocabulary,durability-vocabulary=3,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/catalog/witness.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/customization/capability.rs,wal-topology,wal-topology=2,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/customization/capability.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/customization/tests.rs,durability-vocabulary;wal-topology,durability-vocabulary=4;wal-topology=1,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/customization/tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/declarations.rs,durability-vocabulary,durability-vocabulary=3,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/declarations.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/evolution/migration/binding/admission.rs,durability-vocabulary,durability-vocabulary=1,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/evolution/migration/binding/admission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/evolution/migration/forward/execution.rs,parallel-root-publication;root-publication-topology,parallel-root-publication=4;root-publication-topology=6,parallel-root-publication,physical_runtime/durability/publication,delete,crates/worth-store-layout-indexes/src/evolution/migration/forward/execution.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/evolution/migration/interruption_tests.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=1;root-publication-topology=1,root-publication-consumer,crate:worth-store-layout-indexes,delete,crates/worth-store-layout-indexes/src/evolution/migration/interruption_tests.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/evolution/migration/plan_fingerprint.rs,durability-vocabulary,durability-vocabulary=1,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/evolution/migration/plan_fingerprint.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/evolution/migration/rollback/execution.rs,parallel-root-publication;root-publication-topology,parallel-root-publication=4;root-publication-topology=6,parallel-root-publication,physical_runtime/durability/publication,delete,crates/worth-store-layout-indexes/src/evolution/migration/rollback/execution.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/evolution/migration/rollback_interruption_tests.rs,root-publication-topology,root-publication-topology=3,root-publication-consumer,crate:worth-store-layout-indexes,delete,crates/worth-store-layout-indexes/src/evolution/migration/rollback_interruption_tests.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/evolution/migration/test_support.rs,durability-vocabulary,durability-vocabulary=2,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/evolution/migration/test_support.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/evolution/migration/tests/counter_tests.rs,root-publication-topology,root-publication-topology=1,root-publication-consumer,crate:worth-store-layout-indexes,delete,crates/worth-store-layout-indexes/src/evolution/migration/tests/counter_tests.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/evolution/migration/tests/physical_source_binding.rs,root-publication-topology,root-publication-topology=2,root-publication-consumer,crate:worth-store-layout-indexes,delete,crates/worth-store-layout-indexes/src/evolution/migration/tests/physical_source_binding.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/integrity/tests.rs,durability-vocabulary,durability-vocabulary=3,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/integrity/tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/admission_operation.rs,wal-topology,wal-topology=4,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/admission_operation.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/blob_replay_tests.rs,durability-vocabulary;wal-topology,durability-vocabulary=4;wal-topology=8,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/blob_replay_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/composite.rs,wal-topology,wal-topology=1,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/composite.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/declaration.rs,checkpoint-publication;durability-vocabulary;wal-topology,checkpoint-publication=1;durability-vocabulary=5;wal-topology=2,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/declaration.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/encoding.rs,checkpoint-publication;durability-vocabulary;root-publication-topology;wal-topology,checkpoint-publication=1;durability-vocabulary=2;root-publication-topology=1;wal-topology=9,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/encoding.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/hash_collision.rs,wal-topology,wal-topology=1,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/hash_collision.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/prefix.rs,wal-topology,wal-topology=1,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/prefix.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/range.rs,wal-topology,wal-topology=1,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/range.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/replay_tests.rs,durability-vocabulary,durability-vocabulary=5,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/replay_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/tests.rs,durability-vocabulary,durability-vocabulary=8,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/tests_support.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/tests_support.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/keyspace/value.rs,wal-topology,wal-topology=14,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/keyspace/value.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/live/copy_on_write_execution.rs,parallel-root-publication;root-publication-topology,parallel-root-publication=2;root-publication-topology=2,parallel-root-publication,physical_runtime/durability/publication,delete,crates/worth-store-layout-indexes/src/maintenance/live/copy_on_write_execution.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/maintenance/lsm/operation_context.rs,durability-vocabulary;wal-topology,durability-vocabulary=2;wal-topology=4,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/lsm/operation_context.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/lsm/request.rs,wal-topology,wal-topology=14,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/lsm/request.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/operational_repair.rs,durability-barrier;durability-vocabulary,durability-barrier=3;durability-vocabulary=1,backend-barrier-evidence-consumer,crate:worth-store-physical-backend,preserve,crates/worth-store-layout-indexes/src/maintenance/operational_repair.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/operational_repair_tests.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/operational_repair_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/rebuild/plan.rs,wal-topology,wal-topology=2,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/rebuild/plan.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/rebuild/source/admission.rs,wal-topology,wal-topology=3,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/rebuild/source/admission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/rebuild/source/authority.rs,durability-vocabulary;wal-topology,durability-vocabulary=1;wal-topology=18,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/rebuild/source/authority.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/test_support.rs,root-publication-topology,root-publication-topology=3,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/test_support.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/test_support/source_witness.rs,durable-publication-declaration;wal-topology,durable-publication-declaration=2;wal-topology=21,wal-publication-declaration,worth-store-wal/append-declaration,move,crates/worth-store-layout-indexes/src/maintenance/test_support/source_witness.rs,phase-3,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/tests/live_posture_cases.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/tests/live_posture_cases.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/tests/mutation_cases.rs,durability-vocabulary;wal-topology,durability-vocabulary=2;wal-topology=6,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/tests/mutation_cases.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/tests/mutation_support.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=2;root-publication-topology=1,root-publication-consumer,crate:worth-store-layout-indexes,delete,crates/worth-store-layout-indexes/src/maintenance/tests/mutation_support.rs,phase-7,tracked-family-source-and-metadata-reconciliation,deleted-phase-7
crates/worth-store-layout-indexes/src/maintenance/tests/rebuild.rs,wal-topology,wal-topology=3,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/tests/rebuild.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_case_matrix.rs,wal-topology,wal-topology=11,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_case_matrix.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_source_binding.rs,wal-topology,wal-topology=8,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_source_binding.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_substitution.rs,wal-topology,wal-topology=3,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_substitution.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_support.rs,wal-topology,wal-topology=2,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/maintenance/tests/rebuild_support.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/materialization/admission.rs,durability-vocabulary;root-publication-topology;wal-topology,durability-vocabulary=1;root-publication-topology=1;wal-topology=1,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/materialization/admission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/materialization/admission/btree_admission.rs,root-publication-topology,root-publication-topology=1,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/materialization/admission/btree_admission.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/materialization/runtime_tests.rs,durability-vocabulary;wal-topology,durability-vocabulary=1;wal-topology=3,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/materialization/runtime_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/materialization/source.rs,root-publication-topology;wal-topology,root-publication-topology=2;wal-topology=1,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/materialization/source.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/materialization/source_binding_tests.rs,durability-vocabulary,durability-vocabulary=1,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/materialization/source_binding_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/materialization/tests.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/materialization/tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/materialization/watermark.rs,wal-topology,wal-topology=7,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/materialization/watermark.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/planning/candidate_tests.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/planning/candidate_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/planning/candidates/set.rs,wal-topology,wal-topology=1,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/planning/candidates/set.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/planning/cost_tests.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/planning/cost_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/planning/decision_case_tests.rs,durability-vocabulary;wal-topology,durability-vocabulary=3;wal-topology=3,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/planning/decision_case_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/planning/plan_identity_tests.rs,durability-vocabulary;root-publication-topology,durability-vocabulary=3;root-publication-topology=4,root-publication-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/planning/plan_identity_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/planning/request_identity_tests.rs,checkpoint-publication;durability-vocabulary;wal-topology,checkpoint-publication=1;durability-vocabulary=12;wal-topology=4,checkpoint-publication-and-retention,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/planning/request_identity_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/planning/selection_tests.rs,durability-vocabulary;wal-topology,durability-vocabulary=8;wal-topology=2,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/planning/selection_tests.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/read/page_lookup.rs,durability-vocabulary,durability-vocabulary=2,domain-durability-meaning,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/read/page_lookup.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
crates/worth-store-layout-indexes/src/read/request.rs,wal-topology,wal-topology=6,domain-wal-topology-consumer,crate:worth-store-layout-indexes,preserve,crates/worth-store-layout-indexes/src/read/request.rs,preserve,tracked-family-source-and-metadata-reconciliation,inventory-open
